Model Type,Explanation,Model Invariance,Explanation Equivariance
All-CNN,Integrated Gradients,1.0,0.9999999999999997
All-CNN,Integrated Gradients,1.0,0.9999999999999996
All-CNN,Integrated Gradients,1.0,0.9999999999999999
All-CNN,Integrated Gradients,1.0,0.9999999999999999
All-CNN,Gradient Shap,1.0,0.7748628258705139
All-CNN,Gradient Shap,1.0,0.73818039894104
All-CNN,Gradient Shap,1.0,0.8386845588684082
All-CNN,Gradient Shap,1.0,0.7946361303329468
All-CNN,Gradient Shap,1.0,0.7047464847564697
All-CNN,Gradient Shap,1.0,0.8256313800811768
All-CNN,Gradient Shap,1.0,0.7782716155052185
All-CNN,Gradient Shap,1.0,0.7612636685371399
All-CNN,Gradient Shap,1.0,0.8332812190055847
All-CNN,Gradient Shap,1.0,0.7740603089332581
All-CNN,Gradient Shap,1.0,0.7478328347206116
All-CNN,Gradient Shap,1.0,0.752693772315979
All-CNN,Gradient Shap,1.0,0.6706200242042542
All-CNN,Gradient Shap,0.9999999403953552,0.7491326928138733
All-CNN,Gradient Shap,1.0,0.7588304281234741
All-CNN,Gradient Shap,1.0,0.7931586503982544
All-CNN,Gradient Shap,1.0,0.5951658487319946
All-CNN,Gradient Shap,1.0,0.7632036805152893
All-CNN,Gradient Shap,1.0,0.8246709704399109
All-CNN,Gradient Shap,1.0,0.8655499219894409
All-CNN,Gradient Shap,1.0,0.7739000916481018
All-CNN,Gradient Shap,1.0,0.9689540863037109
All-CNN,Gradient Shap,1.0,0.6662999391555786
All-CNN,Gradient Shap,1.0,0.91719651222229
All-CNN,Gradient Shap,1.0,0.8389761447906494
All-CNN,Gradient Shap,1.0,0.6373741030693054
All-CNN,Gradient Shap,1.0,0.7738431096076965
All-CNN,Gradient Shap,1.0,0.7690500617027283
All-CNN,Gradient Shap,1.0,0.7779027223587036
All-CNN,Gradient Shap,1.0,0.7250761389732361
All-CNN,Gradient Shap,1.0,0.7119125127792358
All-CNN,Gradient Shap,1.0,0.7979846596717834
All-CNN,Gradient Shap,1.0,0.6236685514450073
All-CNN,Gradient Shap,1.0,0.7520028352737427
All-CNN,Gradient Shap,1.0,0.6563563346862793
All-CNN,Gradient Shap,1.0,0.751715898513794
All-CNN,Gradient Shap,1.0,0.7158187031745911
All-CNN,Gradient Shap,1.0,0.869417667388916
All-CNN,Gradient Shap,1.0,0.7477477192878723
All-CNN,Gradient Shap,1.0,0.871453046798706
All-CNN,Gradient Shap,1.0,0.7665148377418518
All-CNN,Gradient Shap,1.0,0.8515278100967407
All-CNN,Gradient Shap,1.0,0.7924656271934509
All-CNN,Gradient Shap,1.0,0.6368135213851929
All-CNN,Gradient Shap,1.0,0.7183527946472168
All-CNN,Gradient Shap,1.0,0.8579011559486389
All-CNN,Gradient Shap,1.0,0.839423656463623
All-CNN,Gradient Shap,1.0,0.8551344275474548
All-CNN,Gradient Shap,1.0,0.6209240555763245
All-CNN,Gradient Shap,1.0,0.8214926719665527
All-CNN,Gradient Shap,1.0,0.8235839009284973
All-CNN,Gradient Shap,1.0,0.6495249271392822
All-CNN,Gradient Shap,1.0,0.7394431233406067
All-CNN,Gradient Shap,1.0,0.8180705308914185
All-CNN,Gradient Shap,1.0,0.6975088119506836
All-CNN,Gradient Shap,1.0,0.7925384044647217
All-CNN,Gradient Shap,1.0,0.7733855247497559
All-CNN,Gradient Shap,1.0,0.7302531003952026
All-CNN,Gradient Shap,1.0,0.6047631502151489
All-CNN,Gradient Shap,1.0,0.7395472526550293
All-CNN,Gradient Shap,1.0,0.7823306918144226
All-CNN,Gradient Shap,1.0,0.8549660444259644
All-CNN,Gradient Shap,1.0,0.758394718170166
All-CNN,Gradient Shap,1.0,0.7427009344100952
All-CNN,Gradient Shap,1.0,0.6817291378974915
All-CNN,Gradient Shap,1.0,0.8631342649459839
All-CNN,Gradient Shap,1.0,0.8259474635124207
All-CNN,Gradient Shap,1.0,0.8002410531044006
All-CNN,Gradient Shap,1.0,0.8926778435707092
All-CNN,Gradient Shap,1.0,0.8149027228355408
All-CNN,Gradient Shap,1.0,0.7850567698478699
All-CNN,Gradient Shap,1.0,0.8328379392623901
All-CNN,Gradient Shap,1.0,0.7639613747596741
All-CNN,Gradient Shap,1.0,0.8416206240653992
All-CNN,Gradient Shap,1.0,0.6148329377174377
All-CNN,Gradient Shap,1.0,0.7620970606803894
All-CNN,Gradient Shap,1.0,0.827454686164856
All-CNN,Gradient Shap,1.0,0.8158504962921143
All-CNN,Gradient Shap,1.0,0.7978417873382568
All-CNN,Gradient Shap,1.0,0.9215202927589417
All-CNN,Gradient Shap,0.9999999403953552,0.7383398413658142
All-CNN,Gradient Shap,1.0,0.8301799297332764
All-CNN,Gradient Shap,1.0,0.6922501921653748
All-CNN,Gradient Shap,1.0,0.7385475635528564
All-CNN,Gradient Shap,1.0,0.6951820254325867
All-CNN,Gradient Shap,1.0,0.7065359354019165
All-CNN,Gradient Shap,1.0,0.7481455206871033
All-CNN,Gradient Shap,1.0,0.712287187576294
All-CNN,Gradient Shap,1.0,0.77782142162323
All-CNN,Gradient Shap,1.0,0.8257034420967102
All-CNN,Gradient Shap,1.0,0.7919846773147583
All-CNN,Gradient Shap,1.0,0.6235238313674927
All-CNN,Gradient Shap,1.0,0.7192380428314209
All-CNN,Gradient Shap,1.0,0.6258801817893982
All-CNN,Gradient Shap,0.9999999403953552,0.5586250424385071
All-CNN,Gradient Shap,1.0,0.869651734828949
All-CNN,Gradient Shap,1.0,0.6151405572891235
All-CNN,Gradient Shap,1.0,0.7888559103012085
All-CNN,Gradient Shap,1.0,0.7799962759017944
All-CNN,Gradient Shap,1.0,0.7664569616317749
All-CNN,Gradient Shap,1.0,0.7559692859649658
All-CNN,Gradient Shap,1.0,0.7921105623245239
All-CNN,Gradient Shap,1.0,0.7829961776733398
All-CNN,Gradient Shap,1.0,0.7701891660690308
All-CNN,Gradient Shap,1.0,0.8369215130805969
All-CNN,Gradient Shap,1.0,0.8858448266983032
All-CNN,Gradient Shap,1.0,0.8208141922950745
All-CNN,Gradient Shap,1.0,0.8130707740783691
All-CNN,Gradient Shap,1.0,0.7310722470283508
All-CNN,Gradient Shap,1.0,0.6587852239608765
All-CNN,Gradient Shap,1.0,0.6857014894485474
All-CNN,Gradient Shap,1.0,0.7316857576370239
All-CNN,Gradient Shap,1.0,0.8433479070663452
All-CNN,Gradient Shap,1.0,0.7975066304206848
All-CNN,Gradient Shap,1.0,0.6934306621551514
All-CNN,Gradient Shap,1.0,0.8248223066329956
All-CNN,Gradient Shap,1.0,0.7762337923049927
All-CNN,Gradient Shap,1.0,0.8914193511009216
All-CNN,Gradient Shap,1.0,0.7829310894012451
All-CNN,Gradient Shap,1.0,0.8100831508636475
All-CNN,Gradient Shap,1.0,0.8061307072639465
All-CNN,Gradient Shap,1.0,0.8567743301391602
All-CNN,Gradient Shap,1.0,0.8299168348312378
All-CNN,Gradient Shap,1.0,0.8815448880195618
All-CNN,Gradient Shap,1.0,0.8625214099884033
All-CNN,Gradient Shap,1.0,0.8821269869804382
All-CNN,Gradient Shap,1.0,0.7681248188018799
All-CNN,Gradient Shap,1.0,0.8061041235923767
All-CNN,Gradient Shap,1.0,0.7424578070640564
All-CNN,Gradient Shap,1.0,0.9478375315666199
All-CNN,Gradient Shap,1.0,0.6871955394744873
All-CNN,Gradient Shap,1.0,0.6466344594955444
All-CNN,Gradient Shap,1.0,0.6949058771133423
All-CNN,Gradient Shap,1.0,0.8195526599884033
All-CNN,Gradient Shap,1.0,0.8927211761474609
All-CNN,Gradient Shap,1.0,0.8222846388816833
All-CNN,Gradient Shap,1.0,0.5561310648918152
All-CNN,Gradient Shap,1.0000001192092896,0.7812693119049072
All-CNN,Gradient Shap,1.0,0.8549787402153015
All-CNN,Gradient Shap,0.9999999403953552,0.8686065077781677
All-CNN,Gradient Shap,1.0000001192092896,0.733902633190155
All-CNN,Gradient Shap,1.0,0.8313904404640198
All-CNN,Gradient Shap,1.0,0.6536248326301575
All-CNN,Gradient Shap,1.0,0.77663654088974
All-CNN,Gradient Shap,1.0,0.8452402949333191
All-CNN,Gradient Shap,1.0,0.6829915642738342
All-CNN,Gradient Shap,1.0,0.8757495284080505
All-CNN,Gradient Shap,1.0,0.8722845315933228
All-CNN,Gradient Shap,1.0,0.6978171467781067
All-CNN,Gradient Shap,1.0,0.7159573435783386
All-CNN,Gradient Shap,1.0,0.9147036671638489
All-CNN,Gradient Shap,1.0,0.7758877873420715
All-CNN,Gradient Shap,1.0,0.8143978118896484
All-CNN,Gradient Shap,1.0,0.7918588519096375
All-CNN,Gradient Shap,1.0,0.8263387680053711
All-CNN,Gradient Shap,1.0,0.682523250579834
All-CNN,Gradient Shap,1.0,0.6402965188026428
All-CNN,Gradient Shap,1.0,0.5653665065765381
All-CNN,Gradient Shap,1.0,0.7459020018577576
All-CNN,Gradient Shap,1.0,0.8977915644645691
All-CNN,Gradient Shap,1.0,0.8125539422035217
All-CNN,Gradient Shap,1.0,0.813231348991394
All-CNN,Gradient Shap,1.0,0.6830819845199585
All-CNN,Gradient Shap,1.0,0.857893168926239
All-CNN,Gradient Shap,1.0,0.7901124358177185
All-CNN,Gradient Shap,1.0,0.7990502119064331
All-CNN,Gradient Shap,1.0,0.6752608418464661
All-CNN,Gradient Shap,1.0,0.8693258762359619
All-CNN,Gradient Shap,1.0,0.7535609006881714
All-CNN,Gradient Shap,1.0,0.795479416847229
All-CNN,Gradient Shap,1.0,0.8268417119979858
All-CNN,Gradient Shap,1.0,0.7046611309051514
All-CNN,Gradient Shap,1.0,0.837866485118866
All-CNN,Gradient Shap,1.0,0.5893461108207703
All-CNN,Gradient Shap,1.0,0.7967867255210876
All-CNN,Gradient Shap,1.0,0.7154043912887573
All-CNN,Gradient Shap,1.0,0.6713447570800781
All-CNN,Gradient Shap,1.0,0.8744094967842102
All-CNN,Gradient Shap,1.0,0.8302164077758789
All-CNN,Gradient Shap,1.0,0.8849203586578369
All-CNN,Gradient Shap,1.0,0.8341805934906006
All-CNN,Gradient Shap,1.0,0.5733647346496582
All-CNN,Gradient Shap,1.0,0.7938604354858398
All-CNN,Gradient Shap,1.0,0.7644047141075134
All-CNN,Gradient Shap,1.0,0.7223835587501526
All-CNN,Gradient Shap,1.0,0.732821524143219
All-CNN,Gradient Shap,0.9999999403953552,0.8157856464385986
All-CNN,Gradient Shap,0.9999999403953552,0.7865653038024902
All-CNN,Gradient Shap,1.0,0.8430699706077576
All-CNN,Gradient Shap,1.0,0.7489524483680725
All-CNN,Gradient Shap,1.0,0.7474296689033508
All-CNN,Gradient Shap,1.0,0.7252244353294373
All-CNN,Gradient Shap,1.0,0.817295253276825
All-CNN,Gradient Shap,1.0,0.8712583184242249
All-CNN,Gradient Shap,1.0,0.7646408677101135
All-CNN,Gradient Shap,1.0,0.3919469118118286
All-CNN,Gradient Shap,1.0,0.7446001768112183
All-CNN,Gradient Shap,1.0,0.8122622966766357
All-CNN,Gradient Shap,1.0,0.7120069861412048
All-CNN,Gradient Shap,1.0,0.5950151681900024
All-CNN,Gradient Shap,1.0,0.620423436164856
All-CNN,Gradient Shap,1.0,0.839253306388855
All-CNN,Gradient Shap,1.0,0.6960789561271667
All-CNN,Gradient Shap,1.0,0.7072794437408447
All-CNN,Gradient Shap,0.9999999403953552,0.8433247208595276
All-CNN,Gradient Shap,1.0,0.8450266122817993
All-CNN,Gradient Shap,1.0,0.7411839365959167
All-CNN,Gradient Shap,1.0,0.8310631513595581
All-CNN,Gradient Shap,1.0,0.8749480843544006
All-CNN,Gradient Shap,1.0,0.7959774136543274
All-CNN,Gradient Shap,1.0,0.9232147336006165
All-CNN,Gradient Shap,1.0,0.8720763325691223
All-CNN,Gradient Shap,0.9999999403953552,0.8946455121040344
All-CNN,Gradient Shap,1.0,0.9712318778038025
All-CNN,Gradient Shap,1.0,0.6209187507629395
All-CNN,Gradient Shap,1.0,0.7156730890274048
All-CNN,Gradient Shap,1.0,0.6138826608657837
All-CNN,Gradient Shap,1.0,0.72772216796875
All-CNN,Gradient Shap,1.0,0.9136248826980591
All-CNN,Gradient Shap,1.0,0.7988507151603699
All-CNN,Gradient Shap,1.0,0.8093526363372803
All-CNN,Gradient Shap,1.0,0.7674109935760498
All-CNN,Gradient Shap,1.0,0.7416467666625977
All-CNN,Gradient Shap,1.0,0.8166109919548035
All-CNN,Gradient Shap,1.0,0.8597235083580017
All-CNN,Gradient Shap,1.0,0.8723474740982056
All-CNN,Gradient Shap,0.9999999403953552,0.6936732530593872
All-CNN,Gradient Shap,1.0,0.7743902206420898
All-CNN,Gradient Shap,1.0,0.6750935316085815
All-CNN,Gradient Shap,1.0,0.7462383508682251
All-CNN,Gradient Shap,1.0,0.643803596496582
All-CNN,Gradient Shap,1.0,0.8388614058494568
All-CNN,Gradient Shap,1.0,0.8442063927650452
All-CNN,Gradient Shap,1.0,0.7980952858924866
All-CNN,Gradient Shap,1.0,0.8245953321456909
All-CNN,Gradient Shap,1.0,0.6792705059051514
All-CNN,Gradient Shap,1.0,0.7543687224388123
All-CNN,Gradient Shap,1.0,0.8290359377861023
All-CNN,Gradient Shap,1.0,0.727005660533905
All-CNN,Gradient Shap,1.0,0.7465300559997559
All-CNN,Gradient Shap,1.0,0.839526355266571
All-CNN,Gradient Shap,1.0,0.7389029264450073
All-CNN,Gradient Shap,1.0,0.8926842212677002
All-CNN,Gradient Shap,1.0,0.7087137699127197
All-CNN,Gradient Shap,1.0,0.6799948215484619
All-CNN,Gradient Shap,1.0,0.7417668700218201
All-CNN,Gradient Shap,1.0,0.8671578764915466
All-CNN,Gradient Shap,1.0,0.8263552784919739
All-CNN,Gradient Shap,0.9999999403953552,0.7377352714538574
All-CNN,Gradient Shap,1.0,0.7251144051551819
All-CNN,Gradient Shap,1.0,0.7182759046554565
All-CNN,Gradient Shap,1.0,0.6942138671875
All-CNN,Gradient Shap,1.0,0.8217050433158875
All-CNN,Gradient Shap,1.0,0.8929752707481384
All-CNN,Gradient Shap,1.0,0.7245570421218872
All-CNN,Gradient Shap,1.0,0.7265626788139343
All-CNN,Gradient Shap,1.0,0.6682237386703491
All-CNN,Gradient Shap,1.0,0.6576086282730103
All-CNN,Gradient Shap,1.0,0.8401755094528198
All-CNN,Gradient Shap,1.0,0.841388463973999
All-CNN,Gradient Shap,1.0,0.8405000567436218
All-CNN,Gradient Shap,1.0,0.7471016645431519
All-CNN,Gradient Shap,1.0,0.6007432341575623
All-CNN,Gradient Shap,1.0,0.88780277967453
All-CNN,Gradient Shap,1.0,0.759303629398346
All-CNN,Gradient Shap,1.0,0.737373411655426
All-CNN,Gradient Shap,1.0,0.7987033724784851
All-CNN,Gradient Shap,1.0,0.7698184847831726
All-CNN,Gradient Shap,1.0,0.8021548390388489
All-CNN,Gradient Shap,1.0,0.7493482828140259
All-CNN,Gradient Shap,1.0,0.9499161839485168
All-CNN,Gradient Shap,1.0,0.693061888217926
All-CNN,Gradient Shap,1.0,0.7495046854019165
All-CNN,Gradient Shap,1.0,0.8706952929496765
All-CNN,Gradient Shap,1.0,0.8031919598579407
All-CNN,Gradient Shap,1.0,0.8172399401664734
All-CNN,Gradient Shap,1.0,0.7463179230690002
All-CNN,Gradient Shap,1.0,0.7060171365737915
All-CNN,Gradient Shap,1.0,0.7127532362937927
All-CNN,Gradient Shap,0.9999999403953552,0.6867059469223022
All-CNN,Gradient Shap,0.9999999403953552,0.7985037565231323
All-CNN,Gradient Shap,1.0,0.6929864883422852
All-CNN,Gradient Shap,1.0000001192092896,0.7184704542160034
All-CNN,Gradient Shap,1.0,0.823760986328125
All-CNN,Gradient Shap,1.0,0.7587357759475708
All-CNN,Gradient Shap,1.0,0.709679126739502
All-CNN,Gradient Shap,1.0,0.8718177080154419
All-CNN,Gradient Shap,1.0,0.6653236150741577
All-CNN,Gradient Shap,1.0,0.8297723531723022
All-CNN,Gradient Shap,1.0,0.7087305784225464
All-CNN,Gradient Shap,1.0,0.7753423452377319
All-CNN,Gradient Shap,1.0,0.8106366991996765
All-CNN,Gradient Shap,1.0,0.7148451209068298
All-CNN,Gradient Shap,1.0,0.7982587218284607
All-CNN,Gradient Shap,1.0,0.7293018102645874
All-CNN,Gradient Shap,1.0,0.7650834918022156
All-CNN,Gradient Shap,1.0,0.8431421518325806
All-CNN,Gradient Shap,1.0,0.8133255839347839
All-CNN,Gradient Shap,1.0,0.7537524104118347
All-CNN,Gradient Shap,1.0,0.7835116982460022
All-CNN,Gradient Shap,1.0,0.715313732624054
All-CNN,Gradient Shap,1.0,0.5754542946815491
All-CNN,Gradient Shap,1.0,0.8893852829933167
All-CNN,Gradient Shap,1.0,0.8228445649147034
All-CNN,Gradient Shap,1.0,0.7805801630020142
All-CNN,Gradient Shap,1.0,0.8583508133888245
All-CNN,Gradient Shap,1.0,0.7825956344604492
All-CNN,Gradient Shap,1.0,0.8465985655784607
All-CNN,Gradient Shap,1.0,0.6460367441177368
All-CNN,Gradient Shap,1.0,0.8330551385879517
All-CNN,Gradient Shap,1.0,0.652265727519989
All-CNN,Gradient Shap,1.0,0.7138326168060303
All-CNN,Gradient Shap,1.0,0.7139772772789001
All-CNN,Gradient Shap,1.0,0.8338670134544373
All-CNN,Gradient Shap,1.0,0.7947206497192383
All-CNN,Gradient Shap,1.0,0.6708819270133972
All-CNN,Gradient Shap,1.0,0.6564556360244751
All-CNN,Gradient Shap,1.0,0.7262363433837891
All-CNN,Gradient Shap,1.0,0.855317234992981
All-CNN,Gradient Shap,1.0,0.8038690686225891
All-CNN,Gradient Shap,1.0,0.7167287468910217
All-CNN,Gradient Shap,1.0,0.7413953542709351
All-CNN,Gradient Shap,1.0,0.7439335584640503
All-CNN,Gradient Shap,1.0,0.8229974508285522
All-CNN,Gradient Shap,1.0,0.8315262198448181
All-CNN,Gradient Shap,1.0,0.7627755999565125
All-CNN,Gradient Shap,1.0,0.9071796536445618
All-CNN,Gradient Shap,1.0,0.6915866732597351
All-CNN,Gradient Shap,1.0,0.5895997881889343
All-CNN,Gradient Shap,1.0,0.6334030032157898
All-CNN,Gradient Shap,1.0,0.7710210084915161
All-CNN,Gradient Shap,0.9999999403953552,0.8645887970924377
All-CNN,Gradient Shap,1.0,0.7864488959312439
All-CNN,Gradient Shap,1.0,0.7350974678993225
All-CNN,Gradient Shap,1.0,0.6642720699310303
All-CNN,Gradient Shap,1.0,0.7817832231521606
All-CNN,Gradient Shap,1.0,0.8588451147079468
All-CNN,Gradient Shap,1.0,0.712217390537262
All-CNN,Gradient Shap,1.0,0.7547773718833923
All-CNN,Gradient Shap,1.0000001192092896,0.7496709823608398
All-CNN,Gradient Shap,1.0,0.6027024984359741
All-CNN,Gradient Shap,1.0,0.8018129467964172
All-CNN,Gradient Shap,1.0,0.854482889175415
All-CNN,Gradient Shap,1.0,0.5562700629234314
All-CNN,Gradient Shap,1.0,0.8294553160667419
All-CNN,Gradient Shap,0.9999999403953552,0.7277482151985168
All-CNN,Gradient Shap,1.0,0.8235095143318176
All-CNN,Gradient Shap,1.0,0.8725572824478149
All-CNN,Gradient Shap,1.0,0.6082060933113098
All-CNN,Gradient Shap,1.0,0.7934718132019043
All-CNN,Gradient Shap,1.0,0.8442335724830627
All-CNN,Gradient Shap,1.0,0.7793706655502319
All-CNN,Gradient Shap,1.0,0.6579855680465698
All-CNN,Gradient Shap,1.0,0.7301768064498901
All-CNN,Gradient Shap,1.0,0.7349222898483276
All-CNN,Gradient Shap,1.0,0.7044280171394348
All-CNN,Gradient Shap,1.0,0.8032669425010681
All-CNN,Gradient Shap,1.0,0.6898527145385742
All-CNN,Gradient Shap,1.0,0.7638372182846069
All-CNN,Gradient Shap,1.0,0.8111358284950256
All-CNN,Gradient Shap,1.0,0.6592682003974915
All-CNN,Gradient Shap,1.0,0.7940008640289307
All-CNN,Gradient Shap,1.0,0.9204185009002686
All-CNN,Gradient Shap,1.0,0.7672001719474792
All-CNN,Gradient Shap,1.0,0.6877185106277466
All-CNN,Gradient Shap,1.0,0.76511549949646
All-CNN,Gradient Shap,1.0,0.7902551293373108
All-CNN,Gradient Shap,1.0,0.7525948882102966
All-CNN,Gradient Shap,1.0,0.6779698133468628
All-CNN,Gradient Shap,1.0,0.8011299967765808
All-CNN,Gradient Shap,1.0,0.8196870684623718
All-CNN,Gradient Shap,1.0,0.7044971585273743
All-CNN,Gradient Shap,1.0,0.7904012203216553
All-CNN,Gradient Shap,1.0,0.6563005447387695
All-CNN,Gradient Shap,1.0,0.7453913688659668
All-CNN,Gradient Shap,0.9999999403953552,0.7115251421928406
All-CNN,Gradient Shap,0.9999999403953552,0.6988744735717773
All-CNN,Gradient Shap,1.0,0.812498152256012
All-CNN,Gradient Shap,1.0,0.7170625329017639
All-CNN,Gradient Shap,1.0,0.7430179119110107
All-CNN,Gradient Shap,1.0,0.7804226875305176
All-CNN,Gradient Shap,1.0,0.7861640453338623
All-CNN,Gradient Shap,1.0,0.7547402381896973
All-CNN,Gradient Shap,1.0,0.6637859344482422
All-CNN,Gradient Shap,1.0,0.7999577522277832
All-CNN,Gradient Shap,1.0,0.6233052015304565
All-CNN,Gradient Shap,1.0,0.7797686457633972
All-CNN,Gradient Shap,1.0,0.832887589931488
All-CNN,Gradient Shap,1.0,0.6509628891944885
All-CNN,Gradient Shap,1.0,0.7748116254806519
All-CNN,Gradient Shap,1.0,0.6757640838623047
All-CNN,Gradient Shap,1.0,0.7633652091026306
All-CNN,Gradient Shap,1.0,0.7797896265983582
All-CNN,Gradient Shap,1.0,0.6820883750915527
All-CNN,Gradient Shap,1.0,0.87732994556427
All-CNN,Gradient Shap,1.0,0.7201516032218933
All-CNN,Gradient Shap,1.0,0.7089986801147461
All-CNN,Gradient Shap,1.0,0.7794150114059448
All-CNN,Gradient Shap,1.0,0.7523170709609985
All-CNN,Gradient Shap,1.0,0.7852675318717957
All-CNN,Gradient Shap,1.0,0.7986770272254944
All-CNN,Gradient Shap,1.0,0.6780702471733093
All-CNN,Gradient Shap,1.0,0.8118299245834351
All-CNN,Gradient Shap,1.0,0.8620048761367798
All-CNN,Gradient Shap,1.0,0.8016852140426636
All-CNN,Gradient Shap,1.0,0.914066731929779
All-CNN,Gradient Shap,1.0,0.4972793757915497
All-CNN,Gradient Shap,1.0,0.8204359412193298
All-CNN,Gradient Shap,1.0,0.8046363592147827
All-CNN,Gradient Shap,1.0,0.6606364250183105
All-CNN,Gradient Shap,1.0,0.7390596270561218
All-CNN,Gradient Shap,1.0,0.6825116276741028
All-CNN,Gradient Shap,1.0,0.7338833212852478
All-CNN,Gradient Shap,1.0,0.646724283695221
All-CNN,Gradient Shap,1.0,0.6252722144126892
All-CNN,Gradient Shap,1.0,0.6768827438354492
All-CNN,Gradient Shap,1.0,0.8547651171684265
All-CNN,Gradient Shap,1.0,0.8693137168884277
All-CNN,Gradient Shap,1.0,0.6038588285446167
All-CNN,Gradient Shap,1.0,0.5714898109436035
All-CNN,Gradient Shap,1.0,0.774010419845581
All-CNN,Gradient Shap,1.0,0.8322364091873169
All-CNN,Gradient Shap,1.0,0.7994630932807922
All-CNN,Gradient Shap,1.0,0.677922248840332
All-CNN,Gradient Shap,1.0,0.7631542086601257
All-CNN,Gradient Shap,1.0,0.7174376845359802
All-CNN,Gradient Shap,1.0,0.835993230342865
